4.299045000000000272e+01,6.059999999999999831e-01
2.380968999999999980e+01,6.069999999999999840e-01
2.007011999999999929e+01,6.099999999999999867e-01
1.604140999999999906e+01,6.129999999999999893e-01
1.902977999999999881e+01,6.239999999999999991e-01
1.715769999999999840e+01,6.239999999999999991e-01
1.404425999999999952e+01,6.290000000000000036e-01
1.250445999999999991e+01,6.320000000000000062e-01
1.302588000000000079e+01,6.410000000000000142e-01
1.273907999999999952e+01,6.390000000000000124e-01
1.060486000000000040e+01,6.500000000000000222e-01
1.053328999999999915e+01,6.470000000000000195e-01
1.007296000000000014e+01,6.470000000000000195e-01
9.321569999999999467e+00,6.510000000000000231e-01
1.046944000000000052e+01,6.650000000000000355e-01
9.315269999999999939e+00,6.580000000000000293e-01
9.409990000000000521e+00,6.600000000000000311e-01
7.858970000000000233e+00,6.790000000000000480e-01
8.828020000000000422e+00,6.929999999999999494e-01
7.359820000000000029e+00,6.820000000000000506e-01
6.434580000000000410e+00,6.840000000000000524e-01
7.633820000000000050e+00,6.879999999999999449e-01
8.258089999999999264e+00,6.949999999999999512e-01
7.059090000000000309e+00,6.929999999999999494e-01
7.360289999999999999e+00,6.899999999999999467e-01
6.175130000000000230e+00,7.049999999999999600e-01
6.234849999999999781e+00,7.019999999999999574e-01
6.431070000000000064e+00,7.049999999999999600e-01
6.562890000000000335e+00,7.219999999999999751e-01
7.136400000000000077e+00,7.289999999999999813e-01
5.660040000000000404e+00,7.169999999999999707e-01
5.472030000000000172e+00,7.229999999999999760e-01
6.241869999999999585e+00,7.279999999999999805e-01
4.959039999999999893e+00,7.319999999999999840e-01
5.123280000000000278e+00,7.369999999999999885e-01
5.398629999999999818e+00,7.469999999999999973e-01
5.690540000000000376e+00,7.590000000000000080e-01
4.487359999999999793e+00,7.520000000000000018e-01
4.636110000000000397e+00,7.520000000000000018e-01
4.840700000000000003e+00,7.650000000000000133e-01
4.977400000000000269e+00,7.700000000000000178e-01
4.275470000000000326e+00,7.620000000000000107e-01
4.825849999999999973e+00,7.730000000000000204e-01
3.957949999999999857e+00,7.830000000000000293e-01
4.035599999999999632e+00,7.790000000000000258e-01
3.841149999999999842e+00,7.900000000000000355e-01
4.145240000000000258e+00,7.970000000000000417e-01
3.777909999999999879e+00,7.880000000000000338e-01
4.015990000000000393e+00,7.980000000000000426e-01
4.262900000000000134e+00,8.090000000000000524e-01
3.741960000000000175e+00,8.100000000000000533e-01
3.616270000000000095e+00,8.120000000000000551e-01
4.093099999999999739e+00,8.189999999999999503e-01
3.400240000000000151e+00,8.050000000000000488e-01
3.921359999999999957e+00,8.209999999999999520e-01
3.514660000000000117e+00,8.339999999999999636e-01
3.811570000000000125e+00,8.329999999999999627e-01
2.944669999999999899e+00,8.349999999999999645e-01
3.337019999999999875e+00,8.279999999999999583e-01
3.568869999999999987e+00,8.429999999999999716e-01
3.039520000000000000e+00,8.439999999999999725e-01
2.909250000000000114e+00,8.409999999999999698e-01
2.848339999999999872e+00,8.549999999999999822e-01
2.957300000000000040e+00,8.669999999999999929e-01
2.633059999999999956e+00,8.599999999999999867e-01
2.635889999999999844e+00,8.679999999999999938e-01
2.420380000000000198e+00,8.739999999999999991e-01
2.677540000000000031e+00,8.629999999999999893e-01
2.570019999999999971e+00,8.910000000000000142e-01
2.451760000000000161e+00,8.689999999999999947e-01
2.622219999999999995e+00,8.699999999999999956e-01
2.426769999999999872e+00,8.870000000000000107e-01
2.357409999999999783e+00,8.860000000000000098e-01
2.528659999999999908e+00,8.990000000000000213e-01
2.158889999999999976e+00,8.920000000000000151e-01
2.191860000000000142e+00,9.100000000000000311e-01
1.857690000000000063e+00,9.080000000000000293e-01
1.840300000000000047e+00,9.200000000000000400e-01
2.100089999999999790e+00,9.230000000000000426e-01
2.019690000000000207e+00,9.200000000000000400e-01
1.787949999999999928e+00,9.200000000000000400e-01
1.697789999999999910e+00,9.340000000000000524e-01
1.679110000000000102e+00,9.350000000000000533e-01
1.695210000000000106e+00,9.320000000000000506e-01
1.467770000000000019e+00,9.429999999999999494e-01
1.731349999999999945e+00,9.330000000000000515e-01
1.482930000000000081e+00,9.479999999999999538e-01
1.319180000000000019e+00,9.559999999999999609e-01
1.499600000000000044e+00,9.559999999999999609e-01
1.276909999999999989e+00,9.709999999999999742e-01
1.241700000000000026e+00,9.629999999999999671e-01
1.121969999999999912e+00,9.699999999999999734e-01
1.142730000000000024e+00,9.679999999999999716e-01
9.821900000000000075e-01,9.789999999999999813e-01
9.871299999999999519e-01,9.759999999999999787e-01
6.902399999999999647e-01,9.849999999999999867e-01
7.732900000000000329e-01,9.839999999999999858e-01
5.972800000000000331e-01,9.909999999999999920e-01
3.525099999999999900e-01,9.959999999999999964e-01
0.000000000000000000e+00,1.000000000000000000e+00
